timestamp,cat_meaning,cat_breed,current_brand,factor_natural,factor_imported,factor_taste,factor_foreign,factor_brand_fame,packaging_influence,image_preference,pkg_premium,pkg_cat_image,pkg_kibble_image,pkg_ingredient_image,pkg_eco_friendly,pkg_origin_symbol,pkg_benefit_symbol,pkg_guarantee,memorable_brand,desired_addition,opt1_want_buy,opt1_standout,opt1_premium,opt1_taste,opt1_suit_me,opt2_want_buy,opt2_standout,opt2_premium,opt2_taste,opt2_suit_me,opt3_want_buy,opt3_standout,opt3_premium,opt3_taste,opt3_suit_me,opt4_want_buy,opt4_standout,opt4_premium,opt4_taste,opt4_suit_me,opt5_want_buy,opt5_standout,opt5_premium,opt5_taste,opt5_suit_me,opt6_want_buy,opt6_standout,opt6_premium,opt6_taste,opt6_suit_me,opt7_want_buy,opt7_standout,opt7_premium,opt7_taste,opt7_suit_me,opt8_want_buy,opt8_standout,opt8_premium,opt8_taste,opt8_suit_me,opt9_want_buy,opt9_standout,opt9_premium,opt9_taste,opt9_suit_me,opt10_want_buy,opt10_standout,opt10_premium,opt10_taste,opt10_suit_me,top3_choices,age,gender,marital_status
6/28/2024 0:32:50,ลูก,แมวพันธ์ไทย + พันธ์ไทยผสมเปอร์เซีย,อาหารแมว friskies,5,4,4,3,4,0,ภาพแมวจริง หรือแมวสมจริง (AI),3,3,3,5,4,3,4,5,อาหารแมว friskies // สีบรรจุภัณฑสดใส,รูปลักษณะเม็ดที่ชัดเจน,4,4,3,3,3,4,4,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Option 2, Option 3, Option 4",20-29,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/28/2024 9:32:59,เป็นสัตว์เลี้ยงแสนรัก,สก๊อตติช,เชียร์แชร์,3,3,4,3,4,0,ได้ทั้งสองแบบ หากถูกใจ,3,2,5,3,3,3,4,4,วิสกัส มันจดจำได้โดดเด่นจากสี ci และแมวพันธุ์นั้น ลายนั้นบนถุงวิสกัส ที่พอเห็นตัวจริง ก็จะเรียกว่าแมววิสกัส,อยากให้เพิ่มพื้นที่สีใสๆ ให้มองเห็นข้างในจริงๆ,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,"Option 3, Option 5, Option 9",20-29,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/28/2024 10:30:32,เป็นลูก,เก็บมาเลี้ยง,พูริโน่นีโอ,5,3,5,3,3,0,ภาพแมวจริง หรือแมวสมจริง (AI),3,3,3,3,5,3,4,4,พูริโน่่่นีโอ,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Option 1, Option 2, Option 3",40-49,หญิง,โสด ไม่มีแฟน
6/28/2024 11:12:40,เป็นเหมือนลูก,เปอร์เซีย,Perfecta,5,2,3,1,3,0,ภาพแมวจริง หรือแมวสมจริง (AI),5,3,5,5,4,5,5,4,king cat โลโก้จดจำง่าย,ที่ตักอาหาร,2,4,1,1,1,2,4,1,2,1,2,5,3,3,3,2,5,3,3,3,1,4,2,2,1,3,4,3,3,3,2,5,1,2,1,3,5,3,3,3,2,5,2,2,1,3,4,4,3,3,"Option 3, Option 6, Option 10",30-39,หญิง,แต่งงานแล้ว
6/28/2024 11:20:13,เป็นลูกของเรา,แมวไทยบ้านๆ,พูริโน่,5,3,5,3,4,0,ภาพแมวจริง หรือแมวสมจริง (AI),3,4,3,2,3,2,4,3,"คิงแคทส์ , คาร์นิว่า",ที่เปิดทึ่สะดวกและไม่ยุ่งยาก,4,4,4,4,4,3,4,3,2,2,3,3,3,2,2,3,3,3,2,2,2,2,2,2,2,3,3,3,3,2,3,3,3,3,2,4,4,3,3,3,3,3,2,2,2,4,5,4,4,4,"Option 1, Option 8, Option 10",50+,หญิง,โสด ไม่มีแฟน
6/28/2024 11:28:50,เป็นเหมือนสมาชิกหนึ่งในบ้าน,"หิมารยัน, หิมารยันผสม",Kativa,5,3,5,2,3,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,5,5,4,4,5,4,King Cat,คุณค่าทางอาหาร/ สื่อถึงสุขภาพที่ดีหากกินอาหารชนิดนั้น /รสชาติอาหารทำจากวัตถุดิบใดระบุ ให้ชัดเจน,2,2,1,1,1,3,3,2,2,2,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,2,3,5,4,3,2,"Option 3, Option 5, Option 9",40-49,หญิง,แต่งงานแล้ว
6/28/2024 11:52:36,สัตว์เลี้ยงในบ้าน,ไทยแท้ (แมวจร),Wishkas,4,3,4,3,3,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,5,5,4,5,5,3,Wishkas เห็นบ่อย,ของเล่นแมว,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,"Option 1, Option 2, Option 6",40-49,ชาย,แต่งงานแล้ว
6/28/2024 11:58:25,เป็นเพื่อนเล่นคลายเครียด จับๆลูบๆแล้วฮีลใจ,พันธุ์ผสม หิมาลายัน+ไทย,Kativa,5,2,3,2,4,1,ได้ทั้งสองแบบ หากถูกใจ,3,3,3,4,3,3,4,3,Kativa รูปแมวน่ารักดี,อยากให้แบ่งเป็นห่อเล็กๆในถุงอย่างเช่นถุง 10 โลข้างในอาจจะแบ่งเป็นถุงๆละโล,3,3,3,2,3,4,3,3,3,4,4,3,3,3,4,3,4,3,3,3,4,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Option 2, Option 3, Option 5",40-49,หญิง,โสด ไม่มีแฟน
6/28/2024 12:32:49,เพื่อนคลายเหงา,เปอร์เซีย,Will,4,4,4,4,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,4,5,5,4,5,5,4,แคทิวา,,3,3,3,3,3,4,3,3,4,4,4,4,3,4,3,2,2,2,2,2,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,2,3,2,2,2,"Option 1, Option 2, Option 3",20-29,ชาย,แต่งงานแล้ว
6/28/2024 13:45:31,ปกติชอบเลี้ยงสุนัขครับ ส่วนแมว ลูกๆชอบครับผม,ลูกครึ่งเปอร์เซีย,คิงแคท,4,3,3,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,3,3,3,4,5,5,5,3,วิสกัส โฆษณาโปรโมทแทบในทุกสื่อ,ซิบล็อค,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Option 3, Option 6, Option 8",50+,ชาย,แต่งงานแล้ว
6/28/2024 15:42:38,ราคา,ข้างทาง,You-O,3,3,3,3,3,0,ได้ทั้งสองแบบ หากถูกใจ,3,3,3,3,3,3,3,3,ใช้เลี้ยงแมวอายุเท่าไร่,ส่วนใหญ่ดูราคา,4,4,3,3,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,"Option 1, Option 2, Option 5",50+,หญิง,แต่งงานแล้ว
6/28/2024 16:25:11,สัตว์เลี้ยง,ไทย,YouO,5,5,5,5,4,1,ได้ทั้งสองแบบ หากถูกใจ,5,5,5,5,5,5,5,5,YouO,,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,"Option 3, Option 4, Option 6",50+,หญิง,โสด ไม่มีแฟน
6/28/2024 16:47:14,"เพื่อน , เป็นส่วนหนึ่งของครอบครัว",แมวไทย ขาวปลอด,ทั่วไปๆ,5,3,3,3,3,1,ได้ทั้งสองแบบ หากถูกใจ,3,3,3,3,3,3,3,3,รวม ๆไม่เด่น,ไม่มี,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Option 2, Option 3, Option 6",50+,ชาย,แต่งงานแล้ว
6/28/2024 16:53:17,ภาระจำยอม​ ต้องเลี้ยงให้ลูก,Scottish และ​ไทย,king cat.และ​ purino,5,3,4,3,5,1,ได้ทั้งสองแบบ หากถูกใจ,3,3,3,5,5,4,4,3,Wills. รูปแมวหน้าถุงบรรจุสวยและตัวใหญ่เห็นชัด,เนื้อปลาทูน่า​ ปลาแซลมอน,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,4,4,2,2,2,2,1,1,1,1,1,1,"Option 1, Option 3, Option 8",50+,หญิง,แต่งงานแล้ว
6/28/2024 23:36:18,เพื่อน,สีสวาท,วิสคัส,4,3,3,2,2,0,ได้ทั้งสองแบบ หากถูกใจ,3,4,4,3,3,3,3,4,,สัญลักษณ์รับรองคุณภาพ,4,3,4,4,3,4,4,3,4,4,5,5,4,5,4,3,2,2,2,2,2,2,2,2,2,3,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,"Option 2, Option 3, Option 6",40-49,ชาย,มีแฟนแต่ยังไม่แต่งงาน
6/30/2024 19:23:39,เป็นเพื่อนแก้เหงา เบื่อเราก็ทะเลาะกัน,ไทย-ดำ,วิสกัส ภูริโน,5,4,5,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,5,5,5,5,3,3,5,วิสกัส  คุ้นเคย ใช้มานาน ของดีมาก,แถมของเล่นให้น้อง“แมว“,5,5,5,5,5,3,3,2,2,2,4,5,3,5,5,4,4,4,4,4,2,2,2,2,2,5,5,5,5,5,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,4,4,4,4,4,"Option 1, Option 3, Option 4",50+,หญิง,แต่งงานแล้ว
7/1/2024 5:34:50,เป็นเหมือนลูก,พื้นเมือง,ยูโอ,3,3,4,3,3,0,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,4,4,4,4,4,4,ยูโอ,,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,"Option 1, Option 5, Option 7",50+,หญิง,แต่งงานแล้ว
7/12/2024 0:40:39,เพื่อนรัก,พันธุ์ไทย เก็บมาเลี้ยง,Pramy,4,3,5,2,3,1,ได้ทั้งสองแบบ หากถูกใจ,3,3,4,4,4,3,5,3,คิงงแคทส์ พูริโน,เลียแมว,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,5,3,3,3,4,4,3,3,3,1,1,1,1,1,4,4,4,4,4,3,3,2,2,2,"Option 1, Option 5, Option 6",30-39,หญิง,โสด ไม่มีแฟน
6/26/2024 14:15:25,เพื่อน ลูก,จร,คิงส์แคทส์,4,3,4,3,3,1,ได้ทั้งสองแบบ หากถูกใจ,3,3,4,4,4,3,4,4,King cat,,3,4,3,3,3,3,4,3,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,2,3,"Option 3, Option 6, Option 8",30-39,ชาย,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 14:17:59,ลูก,เปอร์เซีย,Katival แบบเม็ด และ pramy แบบเปียก,5,4,5,4,5,0,ได้ทั้งสองแบบ หากถูกใจ,4,2,5,5,5,5,5,5,Pray,,3,5,2,2,2,3,5,2,2,2,4,5,3,3,3,4,5,2,2,3,2,5,2,2,2,3,5,2,2,3,3,4,2,2,2,3,5,2,2,2,2,5,2,2,2,3,3,3,3,3,"Option 3, Option 4, Option 10",20-29,หญิง,แต่งงานแล้ว
6/26/2024 14:18:00,ความน่ารักใจฟู,ผสม British Shorthair + Scottish fold,King cat,2,2,4,2,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,2,4,2,4,4,5,5,King cat เรียบหรู เข้าใจง่าย,อยากได้แบบกล่องจะได้เก็บได้ดีขึ้นนะ,5,5,3,3,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Option 2, Option 9, Option 10",20-29,หญิง,โสด ไม่มีแฟน
6/26/2024 14:30:57,สมาชิกในครอบครัว,พันธุ์ผสม (แมวจร),Projen,5,4,3,5,5,1,ได้ทั้งสองแบบ หากถูกใจ,3,2,5,5,5,4,5,5,Projen เพราะเห็นเลขอัตราส่วนผสมจากธรรมชาติชัดเจอ (ระบุเป็น %),ที่มาของวัตถุดิบ ความยั่งยืนของแหล่งที่มาของวัตถุดิบ,3,3,1,1,1,3,2,1,1,1,3,3,3,4,1,3,3,1,4,1,3,3,3,4,1,3,3,3,3,2,3,4,3,4,1,4,4,3,4,2,3,3,3,3,3,3,3,3,3,3,"Option 7, Option 8, Option 10",20-29,ชาย,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 14:31:39,เป็นเหมือนลูก,British Shorthair และ Munchkin,"Cheershare, Projen",5,2,5,2,5,0,ได้ทั้งสองแบบ หากถูกใจ,3,5,5,5,1,3,5,5,You-O เพราะสีโดดเด่น ติดภาพจำ เห็นบ่อย,สัญลักษณ์ ที่บอก Benefit ให้เข้าใจง่าย ชัดๆ,1,1,1,1,1,1,1,1,1,1,4,4,5,3,4,3,5,3,3,3,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Option 3, Option 4, Option 6",20-29,ชาย,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 14:34:09,ลูก,"British shorthair , ragdoll",King cat,4,2,5,2,5,1,ได้ทั้งสองแบบ หากถูกใจ,5,2,3,4,2,3,4,4,King cat,,3,4,2,3,4,2,4,2,3,3,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Option 3, Option 6, Option 7",20-29,หญิง,แต่งงานแล้ว
6/26/2024 14:34:33,เป็นแมว น่ารัก อมหัว,แมวไทย,แบบชั่งกิโล,3,2,4,1,4,1,ได้ทั้งสองแบบ หากถูกใจ,3,5,5,5,2,4,5,4,วิสกัส สีม่วงเด่น ทำการตลาดดี / MEO สีเหลือง หาซื้อในเซเว่นได้,สูตร ข้อดี ส่วนผสม เห็นชัด อ่านง่าย จบๆ ถ้ามีหลายสูตรก็อยากให้มีตารางเทียบว่าต่างกันยังไงไปเลย ยืนหน้าร้านนานๆ เหนื่อย,1,5,1,1,1,1,5,1,1,1,2,4,1,1,2,3,4,2,3,3,1,5,1,1,1,1,4,1,1,1,1,1,1,1,1,3,3,2,1,3,1,1,1,1,1,1,1,1,1,1,"Option 3, Option 4, Option 8",20-29,หญิง,โสด ไม่มีแฟน
6/26/2024 16:18:59,Family member,"Thai, Persian, American Short Hair, Exotic Short Hair","King cat, Wills, S-mellow",5,1,3,1,3,0,ได้ทั้งสองแบบ หากถูกใจ,1,1,5,1,5,5,5,5,เหมือนๆกัน ไม่มีแบรนด์ไหนเด่น,ไม่มี,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,5,1,1,1,"Option 2, Option 3, Option 6",30-39,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 16:19:19,เจ้านาย,แมวไทย,You-o,3,3,4,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,4,4,4,3,4,4,3,You-o ชื่อแบรนชัด คำอธิบายประเพทแมวชัดเจน,Zip lock หรือ ช่องปิดบรรจุภัณ,3,3,3,2,3,4,4,4,3,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,4,4,4,3,3,4,4,3,3,3,2,3,3,3,3,3,3,3,3,3,"Option 2, Option 3, Option 6",30-39,ชาย,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 16:27:18,เปรียบเสมือนคนในครอบครัวของเรา  เป็นเพื่อนเล่น เป็นความสุขของคนในบ้าน,แมวไทย,You-O,3,4,5,4,5,0,ได้ทั้งสองแบบ หากถูกใจ,4,5,5,3,3,3,5,4,You-O,ของแถม,3,3,4,3,3,4,5,4,3,4,4,5,4,3,5,3,5,3,3,3,4,5,4,3,4,3,5,3,3,2,4,5,5,3,4,3,5,3,3,2,4,5,3,3,3,2,5,2,3,1,"Option 2, Option 3, Option 7",20-29,ชาย,โสด ไม่มีแฟน
6/26/2024 16:51:53,เป็นสมาชิกในครอบครัว,เปอร์เซีย,Purino,5,4,5,4,5,1,ได้ทั้งสองแบบ หากถูกใจ,5,3,5,5,5,5,5,4,King cat ด้วยชื่อแบรนด์ที่ได้ยินบ่อยและคุณภาพ เป็นแบรนด์แรกที่นึกถึงและให้แมวกินตั้งแต่เริ่มเลี้ยงแมว ตอน kitten,วิตามินเสริม ในปริมาณที่เหมาะสมกับการเทให้สัตว์เลี่ยงแต่ละมื้อ,4,4,3,3,3,3,2,3,2,2,4,3,3,4,3,2,3,2,2,2,3,2,2,2,2,3,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Option 1, Option 3, Option 6",20-29,หญิง,โสด ไม่มีแฟน
6/26/2024 17:07:22,สมาชิกครอบครัว,Shorthair,King cat,3,3,4,3,3,1,ได้ทั้งสองแบบ หากถูกใจ,3,3,3,3,4,4,5,2,Wiskus,Ziplock,2,4,4,3,2,4,5,4,3,2,2,4,2,2,2,2,3,3,3,2,2,2,3,3,2,4,4,3,3,3,4,3,4,3,3,4,4,4,3,2,4,4,3,2,2,4,4,3,2,2,"Option 1, Option 7, Option 9",50+,ชาย,แต่งงานแล้ว
6/26/2024 17:20:27,สมาชิกในครอบครัว,เมนคูน / อเมริกันช็อตแฮร์,โอลิเวอร์ / ฮีโร่แคท,4,2,5,1,2,1,ได้ทั้งสองแบบ หากถูกใจ,1,5,5,5,4,3,5,3,อโวเดิร์ม,ผัก,3,5,2,4,1,3,5,3,2,2,4,5,3,3,1,4,5,3,3,4,4,5,3,3,5,5,5,4,3,5,5,5,3,3,5,4,5,3,3,4,4,3,3,2,5,5,3,3,4,5,"Option 6, Option 7, Option 8",40-49,หญิง,แต่งงานแล้ว
6/26/2024 17:35:25,เป็นลูก,สก็อตติช,แคทิวา,5,5,4,5,5,1,ได้ทั้งสองแบบ หากถูกใจ,5,5,5,5,5,5,5,5,ยูโอ,เติมสารอาหาร,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,"Option 2, Option 7, Option 9",20-29,หญิง,โสด ไม่มีแฟน
6/26/2024 17:42:01,เหมือนลูก,ขาวมณี โกนจา สก็อต+บริติช เมนคูน,แม็กซิม่า,5,3,5,4,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,3,4,3,5,5,5,4,แคทิวา,วิตามินอื่นๆที่ดีต่อแมว,3,3,2,1,1,3,3,3,3,3,4,3,4,5,5,4,4,3,3,3,3,3,3,3,3,4,4,5,4,5,5,5,5,4,4,3,3,3,4,3,3,3,3,3,3,4,4,5,5,4,"Option 3, Option 6, Option 10",30-39,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 18:23:30,เป็นเหมือนสิ่งที่ฮิลใจตัวเอง,scottish fold,Purino Neo,5,4,5,3,5,1,ภาพแมวจริง หรือแมวสมจริง (AI),5,5,3,5,3,5,5,4,Purino Neo เพราะมีภาพแมวชัดเจน มีข้อความบอกส่วนผสม และบอกช่วงอายุน้องแมวที่ทานได้,,4,5,4,4,4,5,5,4,4,4,4,4,4,4,4,3,5,4,4,3,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,4,3,3,4,"Option 1, Option 2, Option 5",30-39,ชาย,โสด ไม่มีแฟน
6/26/2024 18:27:38,เป็นลูก,อเมริกันช็อตแฮร์,แคทิวา,5,5,5,5,4,1,ภาพแมวจริง หรือแมวสมจริง (AI),5,5,5,5,5,5,5,5,แคทิวา เพราะเลี้ยงในบ้าน,,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,"Option 1, Option 2, Option 3",30-39,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 18:29:25,เหมือนทุกอย่าง,ไทย,Allwell,4,2,5,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,3,3,3,3,3,4,3,Buzz แปลก สวยดี,เพิ่มปริมาณ,4,4,3,4,3,3,4,3,3,3,5,5,5,4,5,5,5,4,4,4,4,4,3,4,3,4,5,4,3,3,4,4,4,4,4,4,5,5,4,4,3,4,3,3,3,3,4,4,3,3,"Option 2, Option 6, Option 7",50+,ชาย,แต่งงานแล้ว
6/26/2024 18:32:59,เป็นเจ้านายค่ะ,ปอร์เซียผสมไทย,King Cat,3,3,5,3,4,0,ภาพแมวจริง หรือแมวสมจริง (AI),3,3,3,3,3,3,3,4,King Cat เพราะเป็นแบรนด์พรีเมี่ยม,,4,4,3,2,2,4,4,3,3,2,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,3,4,4,2,2,2,2,2,3,4,3,3,2,"Option 2, Option 3, Option 7",30-39,หญิง,โสด ไม่มีแฟน
6/26/2024 18:34:02,ลูก และคนในครอบครัว,Exotic short hair,King cot,5,3,5,4,5,1,ได้ทั้งสองแบบ หากถูกใจ,4,4,3,4,3,4,5,5,จำไม่ได้,ไม่ทราบ,3,5,4,3,4,3,4,4,3,3,5,5,5,3,4,5,5,5,5,4,3,4,3,4,3,5,5,4,5,4,5,5,4,5,5,4,5,4,4,4,3,4,4,4,3,4,5,4,5,4,"Option 6, Option 7, Option 10",30-39,ชาย,แต่งงานแล้ว
6/26/2024 18:36:41,เลี้ยงเป็นลูกเลยค่าา รักมาก ทะนุถนอมสุดๆ,British shorthair  NY25,Kingcat และ Solid gold,4,3,5,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,3,4,5,3,2,4,4,Kingcat เพราะเปณ Theme เดียวกันทั้งหมด จำแบรนด์ได้ง่าย และ ระบุชัดเจนว่าเป็นสูตรไหน,ไม่เติมจ้า,3,4,2,3,2,4,4,3,3,3,4,4,3,4,3,3,4,3,3,3,3,4,4,3,3,3,4,3,3,3,3,4,3,3,3,4,4,4,3,4,3,3,3,3,3,4,4,4,4,4,"Option 3, Option 8, Option 10",30-39,หญิง,แต่งงานแล้ว
6/26/2024 18:40:21,เพื่อนที่ดีที่สุด,ไทย,Purino neo,4,4,5,4,4,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,4,4,4,4,4,4,Purino neo,ของเล่นแมว,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,"Option 1, Option 2, Option 3",30-39,หญิง,หย่าร้าง/เป็นม่าย
6/26/2024 18:42:06,ลูกรักหักเหลี่ยมโหด,ศุภลักษณ์ และแมวสีสลิดไทย,Friskies และอาหารเปียก,5,4,4,4,4,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,5,5,5,5,5,4,Friskies,การแก้ปัญหาสุขภาพต่างๆ,4,5,4,4,3,3,3,2,3,3,5,5,5,5,5,4,3,3,3,3,3,3,3,3,3,4,4,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4,4,"Option 1, Option 3, Option 6",30-39,หญิง,แต่งงานแล้ว
6/26/2024 18:43:58,เป็นคนในครอบครัว,เปอร์เซีย,Purino neo / Cativa,4,5,5,3,5,0,ภาพแมวจริง หรือแมวสมจริง (AI),4,3,5,5,3,5,5,4,purino neo,ตัวหนีบสำหรับหนีบปากถุงอาหารหลังจากแกะแล้ว,3,5,3,2,3,5,5,5,4,5,5,5,5,5,3,2,2,2,2,2,2,2,2,2,2,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,"Option 2, Option 3, Option 6",30-39,ชาย,แต่งงานแล้ว
6/26/2024 18:49:21,เหมือนลูกหลาน,ไทยบ้าน,ยูโอ,4,2,5,2,3,1,ได้ทั้งสองแบบ หากถูกใจ,4,4,4,4,5,3,4,4,felipro ถุงสีแดง แมวหน้าตาน่ารัก,หน้าแมว ที่เหมาะกับอาหาร,3,4,3,3,3,4,4,3,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,3,3,3,4,4,4,4,4,3,3,3,3,3,"Option 2, Option 3, Option 9",40-49,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 18:50:54,ลูก,สกอตติช,Purino neo,4,3,4,3,4,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,3,5,4,4,4,4,3,ไม่ได้มองบรรจุภัณเป็นปัจจัยหลัก ดูที่ประโยชน์และสารอาหาร,ไม่มี,3,3,2,3,2,3,4,3,3,3,3,4,4,3,3,3,4,3,3,3,3,4,4,3,3,3,4,4,4,3,3,3,2,3,3,4,4,3,4,3,2,3,2,3,3,2,3,2,3,3,"Option 3, Option 5, Option 8",20-29,ชาย,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 18:51:23,ลูก,เปอร์เซีย,King cat,4,2,4,2,4,1,ภาพแมวจริง หรือแมวสมจริง (AI),5,4,4,5,3,3,3,4,Kativa,,4,5,3,3,4,4,5,3,4,3,4,4,3,3,3,3,4,3,3,3,3,4,3,3,3,4,4,3,3,3,4,4,4,4,4,4,4,3,3,3,4,5,4,4,4,3,3,3,3,3,"Option 1, Option 2, Option 9",30-39,ชาย,แต่งงานแล้ว
6/26/2024 18:55:46,ครอบครัว,Short hair,King cat,4,2,5,2,5,1,ได้ทั้งสองแบบ หากถูกใจ,5,3,4,3,4,3,3,3,King cat เพราะดู premium สีสันไม่ฉูดฉาด น่าเชื่อถือ,ป้องกันความชื้น เก็บรักษาคุณภาพได้ดี,3,3,3,2,2,3,3,2,2,2,3,4,3,3,3,3,4,3,3,3,2,4,3,2,2,2,2,2,2,2,4,4,4,3,4,3,4,3,3,3,2,2,2,2,2,2,5,3,3,3,"Option 3, Option 7, Option 10",30-39,หญิง,แต่งงานแล้ว
